INFO    2021-10-16 12:25:01,619 [http-nio-8086-exec-9] vegetablesshop.controller.LoginController  - Login admin success!
DEBUG   2021-10-18 19:34:04,640 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 << Date: Mon, 18 Oct 2021 12:34:04 GMT
DEBUG   2021-10-18 19:34:04,640 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 << Expires: Mon, 01 Jan 1990 00:00:00 GMT
DEBUG   2021-10-18 19:34:04,640 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 << Pragma: no-cache
DEBUG   2021-10-18 19:34:04,640 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 << Cache-Control: no-cache, no-store, max-age=0, must-revalidate
DEBUG   2021-10-18 19:34:04,699 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 << Content-Type: application/json; charset=utf-8
DEBUG   2021-10-18 19:34:04,699 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 << Vary: Origin
DEBUG   2021-10-18 19:34:04,699 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 << Vary: X-Origin
DEBUG   2021-10-18 19:34:04,699 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 << Vary: Referer
DEBUG   2021-10-18 19:34:04,699 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 << Content-Encoding: gzip
DEBUG   2021-10-18 19:34:04,699 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 << Server: scaffolding on HTTPServer2
DEBUG   2021-10-18 19:34:04,699 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 << X-XSS-Protection: 0
DEBUG   2021-10-18 19:34:04,699 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 << X-Frame-Options: SAMEORIGIN
DEBUG   2021-10-18 19:34:04,699 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 << X-Content-Type-Options: nosniff
DEBUG   2021-10-18 19:34:04,699 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 << Alt-Svc: h3=":443"; ma=2592000,h3-29=":443"; ma=2592000,h3-T051=":443"; ma=2592000,h3-Q050=":443"; ma=2592000,h3-Q046=":443"; ma=2592000,h3-Q043=":443"; ma=2592000,quic=":443"; ma=2592000; v="46,43"
DEBUG   2021-10-18 19:34:04,699 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-0 << Transfer-Encoding: chunked
DEBUG   2021-10-18 19:34:04,703 [http-nio-8080-exec-356] org.apache.http.impl.execchain.MainClientExec  - Connection can be kept alive indefinitely
DEBUG   2021-10-18 19:34:04,709 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "b6[0xfb]>[0xbf][0xc6][0x96]`[0xf9]1[0xc0][0xf6]}E[0xb3]D[0x6]{[0xaa]#+[0xe3][0xcb][0xe8]{[0xc3][0x9e]}[[0x15][0xb5][0x8b][0xce]x#[0xbe][0x8][0x13]~[0xaa][0xa6][0x1f]"[0xa9][0x99][0xbe]DE[0xc8][0xf9][0xa2]g([0x1c][0xb6][0x19][0xa0]Tv[0xc8][0x9b][0xda]O&A[0xc9][0xa3][0x82][0x86][0xc1][0x9e]e[0xe7]]j[0xe7][0xd6][0xa5]X[0xbe][0x4][0xf3][0xd4][0xa0][0x87]\[0xb8][0xe2][0xb7]"[0xce][0xf][0x2][0xbd][0xc3][0xf2]`[0xf4][0x93]g[0xe8][0x1c]xr[0xc2]h[0xb3][0xcd]d[0x81][0xe8][0x8][0xae]pp[0xab][0xcb][0xcd][0x18]/[0xdc][0xc5][0xd7][0xc9]XG[0xd0][0xbf][0x9d][0x9c][0xf4][0xae]E[0x9f]w[0x1e][0xce][0xcc]j[0xa8][\r]k[0xf2][0xa5]@[0x6][0xd7][0x94][\r][0xe9][0xe9][0xe0][0xc1]3k[0x1c][0xcf]{[0x87][0x12][0x8b]i[0xdf]R[0x85]7[0xd7]u87G}[0xab]J[0xa2][0xdc][0xe2][0xf4]*r[0xc9][0xd9][0xc9]`u0[0xc9][0xec][0x9f]M[0x15][0x1c][0xc7][0xdd]|vZ[0x8f][0xf]Q[0xc8][0x92][0x14]d[0x1][0xd3][0xf8][0x90][0x1f][0xdf][0xfd][0xf5]7[0x8f][0xa6]aG[0xcf][0x4][0x0][0x0][\r][\n]"
DEBUG   2021-10-18 19:34:04,709 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "0[\r][\n]"
DEBUG   2021-10-18 19:34:04,709 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-0 << "[\r][\n]"
DEBUG   2021-10-18 19:34:04,709 [http-nio-8080-exec-356] org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection [id: 0][route: {s}->https://accounts.google.com:443] can be kept alive indefinitely
DEBUG   2021-10-18 19:34:04,709 [http-nio-8080-exec-356] org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-0: set socket timeout to 0
DEBUG   2021-10-18 19:34:04,709 [http-nio-8080-exec-356] org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection released: [id: 0][route: {s}->https://accounts.google.com:443][total kept alive: 1; route allocated: 1 of 100; total allocated: 1 of 200]
DEBUG   2021-10-18 19:34:04,756 [http-nio-8080-exec-356] org.apache.http.client.protocol.RequestAddCookies  - CookieSpec selected: default
DEBUG   2021-10-18 19:34:04,756 [http-nio-8080-exec-356] org.apache.http.client.protocol.RequestAuthCache  - Auth cache not set in the context
DEBUG   2021-10-18 19:34:04,756 [http-nio-8080-exec-356] org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection request: [route: {s}->https://www.googleapis.com:443][total kept alive: 1; route allocated: 0 of 100; total allocated: 1 of 200]
DEBUG   2021-10-18 19:34:04,759 [http-nio-8080-exec-356] org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection leased: [id: 1][route: {s}->https://www.googleapis.com:443][total kept alive: 1; route allocated: 1 of 100; total allocated: 2 of 200]
DEBUG   2021-10-18 19:34:04,759 [http-nio-8080-exec-356] org.apache.http.impl.execchain.MainClientExec  - Opening connection {s}->https://www.googleapis.com:443
DEBUG   2021-10-18 19:34:04,759 [http-nio-8080-exec-356] org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connecting to www.googleapis.com/142.250.66.106:443
DEBUG   2021-10-18 19:34:04,759 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  - Connecting socket to www.googleapis.com/142.250.66.106:443 with timeout 0
DEBUG   2021-10-18 19:34:04,798 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  - Enabled protocols: [TLSv1, TLSv1.1, TLSv1.2]
DEBUG   2021-10-18 19:34:04,798 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  - Enabled cipher suites:[TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256, TLS_RSA_WITH_AES_128_CBC_SHA256, TLS_ECDH_ECDSA_WITH_AES_128_CBC_SHA256, TLS_ECDH_RSA_WITH_AES_128_CBC_SHA256, TLS_DHE_RSA_WITH_AES_128_CBC_SHA256, TLS_DHE_DSS_WITH_AES_128_CBC_SHA256, TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA, TLS_RSA_WITH_AES_128_CBC_SHA, TLS_ECDH_ECDSA_WITH_AES_128_CBC_SHA, TLS_ECDH_RSA_WITH_AES_128_CBC_SHA, TLS_DHE_RSA_WITH_AES_128_CBC_SHA, TLS_DHE_DSS_WITH_AES_128_CBC_SHA, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDH_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDH_RSA_WITH_AES_128_GCM_SHA256, TLS_DHE_RSA_WITH_AES_128_GCM_SHA256, TLS_DHE_DSS_WITH_AES_128_GCM_SHA256, TLS_ECDHE_ECDSA_WITH_3DES_EDE_CBC_SHA, TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA, SSL_RSA_WITH_3DES_EDE_CBC_SHA, TLS_ECDH_ECDSA_WITH_3DES_EDE_CBC_SHA, TLS_ECDH_RSA_WITH_3DES_EDE_CBC_SHA, SSL_DHE_RSA_WITH_3DES_EDE_CBC_SHA, SSL_DHE_DSS_WITH_3DES_EDE_CBC_SHA, TLS_EMPTY_RENEGOTIATION_INFO_SCSV]
DEBUG   2021-10-18 19:34:04,798 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  - Starting handshake
DEBUG   2021-10-18 19:34:04,837 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  - Secure session established
DEBUG   2021-10-18 19:34:04,837 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  negotiated protocol: TLSv1.2
DEBUG   2021-10-18 19:34:04,837 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  negotiated cipher suite: TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256
DEBUG   2021-10-18 19:34:04,837 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  peer principal: CN=upload.video.google.com
DEBUG   2021-10-18 19:34:04,837 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  peer alternative names: [upload.video.google.com, *.clients.google.com, *.docs.google.com, *.drive.google.com, *.gdata.youtube.com, *.googleapis.com, *.photos.google.com, *.youtube-3rd-party.com, upload.google.com, *.upload.google.com, upload.youtube.com, *.upload.youtube.com, uploads.stage.gdata.youtube.com, bg-call-donation.goog, bg-call-donation-alpha.goog, bg-call-donation-canary.goog, bg-call-donation-dev.goog]
DEBUG   2021-10-18 19:34:04,837 [http-nio-8080-exec-356] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  issuer principal: CN=GTS CA 1C3, O=Google Trust Services LLC, C=US
DEBUG   2021-10-18 19:34:04,838 [http-nio-8080-exec-356] org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connection established 192.168.1.8:61424<->142.250.66.106:443
DEBUG   2021-10-18 19:34:04,838 [http-nio-8080-exec-356] org.apache.http.impl.execchain.MainClientExec  - Executing request GET /oauth2/v1/userinfo?access_token=ya29.a0ARrdaM-Q7FgB_KvYsFsIeLF7Dgw9f-tTkq8wZ_U0wdOlkZm4pX5jHbBR3ztopYJmaZ5-lmheRU64XBby5N5QKChfgGnCxm_whUu-ANf4i7IdJ6Ju3uR1dMILFFIXv0ZCpo14nyDMdcGfmvyd1GkQ9-d41KXY HTTP/1.1
DEBUG   2021-10-18 19:34:04,838 [http-nio-8080-exec-356] org.apache.http.impl.execchain.MainClientExec  - Target auth state: UNCHALLENGED
DEBUG   2021-10-18 19:34:04,838 [http-nio-8080-exec-356] org.apache.http.impl.execchain.MainClientExec  - Proxy auth state: UNCHALLENGED
DEBUG   2021-10-18 19:34:04,838 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 >> GET /oauth2/v1/userinfo?access_token=ya29.a0ARrdaM-Q7FgB_KvYsFsIeLF7Dgw9f-tTkq8wZ_U0wdOlkZm4pX5jHbBR3ztopYJmaZ5-lmheRU64XBby5N5QKChfgGnCxm_whUu-ANf4i7IdJ6Ju3uR1dMILFFIXv0ZCpo14nyDMdcGfmvyd1GkQ9-d41KXY HTTP/1.1
DEBUG   2021-10-18 19:34:04,838 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 >> Host: www.googleapis.com
DEBUG   2021-10-18 19:34:04,838 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 >> Connection: Keep-Alive
DEBUG   2021-10-18 19:34:04,838 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 >> User-Agent: Apache-HttpClient/4.5.5 (Java/1.8.0_111)
DEBUG   2021-10-18 19:34:04,838 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 >> Accept-Encoding: gzip,deflate
DEBUG   2021-10-18 19:34:04,838 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 >> "GET /oauth2/v1/userinfo?access_token=ya29.a0ARrdaM-Q7FgB_KvYsFsIeLF7Dgw9f-tTkq8wZ_U0wdOlkZm4pX5jHbBR3ztopYJmaZ5-lmheRU64XBby5N5QKChfgGnCxm_whUu-ANf4i7IdJ6Ju3uR1dMILFFIXv0ZCpo14nyDMdcGfmvyd1GkQ9-d41KXY HTTP/1.1[\r][\n]"
DEBUG   2021-10-18 19:34:04,838 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 >> "Host: www.googleapis.com[\r][\n]"
DEBUG   2021-10-18 19:34:04,838 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 >> "Connection: Keep-Alive[\r][\n]"
DEBUG   2021-10-18 19:34:04,838 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 >> "User-Agent: Apache-HttpClient/4.5.5 (Java/1.8.0_111)[\r][\n]"
DEBUG   2021-10-18 19:34:04,838 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 >> "Accept-Encoding: gzip,deflate[\r][\n]"
DEBUG   2021-10-18 19:34:04,838 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 >> "[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "HTTP/1.1 200 OK[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "Cache-Control: no-cache, no-store, max-age=0, must-revalidate[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "Expires: Mon, 01 Jan 1990 00:00:00 GMT[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "Pragma: no-cache[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "Date: Mon, 18 Oct 2021 12:34:04 GMT[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "Content-Type: application/json; charset=UTF-8[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "Vary: Origin[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "Vary: X-Origin[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "Vary: Referer[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "Content-Encoding: gzip[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "Server: ESF[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "X-XSS-Protection: 0[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "X-Frame-Options: SAMEORIGIN[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "X-Content-Type-Options: nosniff[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "Alt-Svc: h3=":443"; ma=2592000,h3-29=":443"; ma=2592000,h3-T051=":443"; ma=2592000,h3-Q050=":443"; ma=2592000,h3-Q046=":443"; ma=2592000,h3-Q043=":443"; ma=2592000,quic=":443"; ma=2592000; v="46,43"[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "Transfer-Encoding: chunked[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "[0x1f][\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "[0x8b][\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "[0x8][\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "[0x0][\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "[0x0][\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "[0x0][\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,928 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "[0x0][\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "[0x0][\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "[0x2][\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "[0xff][\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "5[\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "[0x8c][\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "K[\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "[\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "[\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "[0xc3][\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << " [\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "[0x10][\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "0088[\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "@[0xf7][0x9e]B\71[0x93][0xbf][0x81]BoR[0x82]N[0x12][0xc1]h0c6[0xa5]w/[0xb6]t[0xfd]>/[0xc6][0xb9][0xb0]FL\[0x0]tc[0xdb]tu7[0xf4]#(5[0xb4][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "z[0x10][0xb7],[0xe0]>[[0x97][0x9d]+[0x98][0xa4]w[0xeb]7h[0xab][0xba][0x82][0xc7][0x9a]A[0xa9][0xc3][0xfe][0xf3].[0x8c]v[0xb1]h[0x9e][0xff][0x80]b[0xc2]/9[0xac][0xa6][0x14]1?6[0xa2][0xe3][0x9c][0xa4]t[S[0xae]![0xac][0xe][0xd3][0x89]Q[0x7]O[0xe8])[0xbf][0xe4],[\r].srTdr?U_h[0xc1][0xde][0xec][0x3]K[0xc]<[0x9e][0xad][0x0][0x0][0x0][\r][\n]"
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 << HTTP/1.1 200 OK
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 << Cache-Control: no-cache, no-store, max-age=0, must-revalidate
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 << Expires: Mon, 01 Jan 1990 00:00:00 GMT
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 << Pragma: no-cache
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 << Date: Mon, 18 Oct 2021 12:34:04 GMT
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 << Content-Type: application/json; charset=UTF-8
DEBUG   2021-10-18 19:34:04,945 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 << Vary: Origin
DEBUG   2021-10-18 19:34:05,007 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 << Vary: X-Origin
DEBUG   2021-10-18 19:34:05,007 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 << Vary: Referer
DEBUG   2021-10-18 19:34:05,007 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 << Content-Encoding: gzip
DEBUG   2021-10-18 19:34:05,007 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 << Server: ESF
DEBUG   2021-10-18 19:34:05,007 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 << X-XSS-Protection: 0
DEBUG   2021-10-18 19:34:05,007 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 << X-Frame-Options: SAMEORIGIN
DEBUG   2021-10-18 19:34:05,007 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 << X-Content-Type-Options: nosniff
DEBUG   2021-10-18 19:34:05,007 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 << Alt-Svc: h3=":443"; ma=2592000,h3-29=":443"; ma=2592000,h3-T051=":443"; ma=2592000,h3-Q050=":443"; ma=2592000,h3-Q046=":443"; ma=2592000,h3-Q043=":443"; ma=2592000,quic=":443"; ma=2592000; v="46,43"
DEBUG   2021-10-18 19:34:05,007 [http-nio-8080-exec-356] org.apache.http.headers  - http-outgoing-1 << Transfer-Encoding: chunked
DEBUG   2021-10-18 19:34:05,007 [http-nio-8080-exec-356] org.apache.http.impl.execchain.MainClientExec  - Connection can be kept alive indefinitely
DEBUG   2021-10-18 19:34:05,007 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "0[\r][\n]"
DEBUG   2021-10-18 19:34:05,007 [http-nio-8080-exec-356] org.apache.http.wire  - http-outgoing-1 << "[\r][\n]"
DEBUG   2021-10-18 19:34:05,008 [http-nio-8080-exec-356] org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection [id: 1][route: {s}->https://www.googleapis.com:443] can be kept alive indefinitely
DEBUG   2021-10-18 19:34:05,008 [http-nio-8080-exec-356] org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-1: set socket timeout to 0
DEBUG   2021-10-18 19:34:05,008 [http-nio-8080-exec-356] org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection released: [id: 1][route: {s}->https://www.googleapis.com:443][total kept alive: 2; route allocated: 1 of 100; total allocated: 2 of 200]
INFO    2021-10-18 19:34:05,011 [http-nio-8080-exec-356] vegetablesshop.controller.LoginController  - Login by Google with email: voducminh140201@gmail.com successfully!
DEBUG   2021-10-18 19:35:41,001 [http-nio-8080-exec-371] org.apache.http.client.protocol.RequestAddCookies  - CookieSpec selected: default
DEBUG   2021-10-18 19:35:41,012 [http-nio-8080-exec-371] org.apache.http.client.protocol.RequestAuthCache  - Auth cache not set in the context
DEBUG   2021-10-18 19:35:41,013 [http-nio-8080-exec-371] org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection request: [route: {s}->https://accounts.google.com:443][total kept alive: 0; route allocated: 0 of 100; total allocated: 0 of 200]
DEBUG   2021-10-18 19:35:41,027 [http-nio-8080-exec-371] org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection leased: [id: 0][route: {s}->https://accounts.google.com:443][total kept alive: 0; route allocated: 1 of 100; total allocated: 1 of 200]
DEBUG   2021-10-18 19:35:41,028 [http-nio-8080-exec-371] org.apache.http.impl.execchain.MainClientExec  - Opening connection {s}->https://accounts.google.com:443
